task_id,benchmark_id,family,model_route,seed,num_frames,fps,num_inference_steps,cfg_scale,sigma_shift,negative_prompt,prompt,h2_prompt,text_prompt,prompt_source,split,condition_summary_json,video,source_video,condition_path
oursop_0022_s43278311,0022,ball-rolls-off,H2_ADAPTER,43278311,49,24,30,1.2,,,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [351], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0022.png,physicsiq/inputs/0022.png,physicsiq/conditions/condition_0018.pt
oursop_0022_s56382197,0022,ball-rolls-off,H2_ADAPTER,56382197,49,24,30,1.2,,,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [351], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0022.png,physicsiq/inputs/0022.png,physicsiq/conditions/condition_0018.pt
oursop_0022_s68491523,0022,ball-rolls-off,H2_ADAPTER,68491523,49,24,30,1.2,,,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [351], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0022.png,physicsiq/inputs/0022.png,physicsiq/conditions/condition_0018.pt
oursop_0023_s43278311,0023,ball-rolls-off,H2_ADAPTER,43278311,49,24,30,1.2,,,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [356], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0023.png,physicsiq/inputs/0023.png,physicsiq/conditions/condition_0019.pt
oursop_0023_s56382197,0023,ball-rolls-off,H2_ADAPTER,56382197,49,24,30,1.2,,,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [356], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0023.png,physicsiq/inputs/0023.png,physicsiq/conditions/condition_0019.pt
oursop_0023_s68491523,0023,ball-rolls-off,H2_ADAPTER,68491523,49,24,30,1.2,,,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [356], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0023.png,physicsiq/inputs/0023.png,physicsiq/conditions/condition_0019.pt
oursop_0024_s43278311,0024,ball-rolls-off,H2_ADAPTER,43278311,49,24,30,1.2,,,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [2], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0024.png,physicsiq/inputs/0024.png,physicsiq/conditions/condition_0020.pt
oursop_0024_s56382197,0024,ball-rolls-off,H2_ADAPTER,56382197,49,24,30,1.2,,,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [2], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0024.png,physicsiq/inputs/0024.png,physicsiq/conditions/condition_0020.pt
oursop_0024_s68491523,0024,ball-rolls-off,H2_ADAPTER,68491523,49,24,30,1.2,,,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,A light wood coffee table in the foreground with a black pipe on the end of the table. A grey tennis ball rolls out of the pipe towards the right and onto the table. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [2], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0024.png,physicsiq/inputs/0024.png,physicsiq/conditions/condition_0020.pt
opref_0025_mu005_s43278311,0025,ball-rolls-on-glass,H2_ADAPTER,43278311,49,24,30,1.2,,,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0025.png,physicsiq/inputs/0025.png,physicsiq/conditions/condition_0021.pt
opref_0025_mu005_s56382197,0025,ball-rolls-on-glass,H2_ADAPTER,56382197,49,24,30,1.2,,,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0025.png,physicsiq/inputs/0025.png,physicsiq/conditions/condition_0021.pt
opref_0025_mu005_s68491523,0025,ball-rolls-on-glass,H2_ADAPTER,68491523,49,24,30,1.2,,,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0025.png,physicsiq/inputs/0025.png,physicsiq/conditions/condition_0021.pt
opref_0026_mu005_s43278311,0026,ball-rolls-on-glass,H2_ADAPTER,43278311,49,24,30,1.2,,,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0026.png,physicsiq/inputs/0026.png,physicsiq/conditions/condition_0022.pt
opref_0026_mu005_s56382197,0026,ball-rolls-on-glass,H2_ADAPTER,56382197,49,24,30,1.2,,,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0026.png,physicsiq/inputs/0026.png,physicsiq/conditions/condition_0022.pt
opref_0026_mu005_s68491523,0026,ball-rolls-on-glass,H2_ADAPTER,68491523,49,24,30,1.2,,,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0026.png,physicsiq/inputs/0026.png,physicsiq/conditions/condition_0022.pt
opref_0027_mu005_s43278311,0027,ball-rolls-on-glass,H2_ADAPTER,43278311,49,24,30,1.2,,,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0027.png,physicsiq/inputs/0027.png,physicsiq/conditions/condition_0023.pt
opref_0027_mu005_s56382197,0027,ball-rolls-on-glass,H2_ADAPTER,56382197,49,24,30,1.2,,,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0027.png,physicsiq/inputs/0027.png,physicsiq/conditions/condition_0023.pt
opref_0027_mu005_s68491523,0027,ball-rolls-on-glass,H2_ADAPTER,68491523,49,24,30,1.2,,,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,A piece of clear glass resting on the edge of a light-colored wooden table against a plain white wall. A blue tennis ball rolls on the wooden table and towards the glass. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0027.png,physicsiq/inputs/0027.png,physicsiq/conditions/condition_0023.pt
opnum_0028_force4_s43278311,0028,ball-train,H2_ADAPTER,43278311,49,24,30,1.2,,,"A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.",benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0028.png,physicsiq/inputs/0028.png,physicsiq/conditions/condition_0024.pt
opnum_0028_force4_s56382197,0028,ball-train,H2_ADAPTER,56382197,49,24,30,1.2,,,"A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.",benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0028.png,physicsiq/inputs/0028.png,physicsiq/conditions/condition_0024.pt
opnum_0028_force4_s68491523,0028,ball-train,H2_ADAPTER,68491523,49,24,30,1.2,,,"A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.",benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0028.png,physicsiq/inputs/0028.png,physicsiq/conditions/condition_0024.pt
opnum_0029_force4_s43278311,0029,ball-train,H2_ADAPTER,43278311,49,24,30,1.2,,,"A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.",benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0029.png,physicsiq/inputs/0029.png,physicsiq/conditions/condition_0025.pt
opnum_0029_force4_s56382197,0029,ball-train,H2_ADAPTER,56382197,49,24,30,1.2,,,"A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.",benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0029.png,physicsiq/inputs/0029.png,physicsiq/conditions/condition_0025.pt
opnum_0029_force4_s68491523,0029,ball-train,H2_ADAPTER,68491523,49,24,30,1.2,,,"A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.",benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0029.png,physicsiq/inputs/0029.png,physicsiq/conditions/condition_0025.pt
opnum_0030_force4_s43278311,0030,ball-train,H2_ADAPTER,43278311,49,24,30,1.2,,,"A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.",benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0030.png,physicsiq/inputs/0030.png,physicsiq/conditions/condition_0026.pt
opnum_0030_force4_s56382197,0030,ball-train,H2_ADAPTER,56382197,49,24,30,1.2,,,"A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.",benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0030.png,physicsiq/inputs/0030.png,physicsiq/conditions/condition_0026.pt
opnum_0030_force4_s68491523,0030,ball-train,H2_ADAPTER,68491523,49,24,30,1.2,,,"A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.","A light-colored coffee table with two tennis balls, one orange and one brown, placed near the center back to back. A grey tennis ball rolls out of a black pipe sitting on the table and towards the other two balls. Static shot with no camera movement.",benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0030.png,physicsiq/inputs/0030.png,physicsiq/conditions/condition_0026.pt
oprem_0031_e0_s43278311,0031,balls-collide,H2_ADAPTER,43278311,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0031.png,physicsiq/inputs/0031.png,physicsiq/conditions/condition_0027.pt
oprem_0031_e0_s56382197,0031,balls-collide,H2_ADAPTER,56382197,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0031.png,physicsiq/inputs/0031.png,physicsiq/conditions/condition_0027.pt
oprem_0031_e0_s68491523,0031,balls-collide,H2_ADAPTER,68491523,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0031.png,physicsiq/inputs/0031.png,physicsiq/conditions/condition_0027.pt
oprem_0032_e0_s43278311,0032,balls-collide,H2_ADAPTER,43278311,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0032.png,physicsiq/inputs/0032.png,physicsiq/conditions/condition_0028.pt
oprem_0032_e0_s56382197,0032,balls-collide,H2_ADAPTER,56382197,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0032.png,physicsiq/inputs/0032.png,physicsiq/conditions/condition_0028.pt
oprem_0032_e0_s68491523,0032,balls-collide,H2_ADAPTER,68491523,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0032.png,physicsiq/inputs/0032.png,physicsiq/conditions/condition_0028.pt
oprem_0033_e0_s43278311,0033,balls-collide,H2_ADAPTER,43278311,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0033.png,physicsiq/inputs/0033.png,physicsiq/conditions/condition_0029.pt
oprem_0033_e0_s56382197,0033,balls-collide,H2_ADAPTER,56382197,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0033.png,physicsiq/inputs/0033.png,physicsiq/conditions/condition_0029.pt
oprem_0033_e0_s68491523,0033,balls-collide,H2_ADAPTER,68491523,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0033.png,physicsiq/inputs/0033.png,physicsiq/conditions/condition_0029.pt
opref_0034_f300_s43278311,0034,block-domino,H2_ADAPTER,43278311,49,24,30,1.2,,,A row of colorful wooden blocks lined up on a wooden table with a wooden stick attached to a black rotating platform. The platform rotates clockwise and the wooden stick hits the first block as it rotates. Static shot with no camera movement.,A row of colorful wooden blocks lined up on a wooden table with a wooden stick attached to a black rotating platform. The platform rotates clockwise and the wooden stick hits the first block as it rotates. Static shot with no camera movement.,A row of colorful wooden blocks lined up on a wooden table with a wooden stick attached to a black rotating platform. The platform rotates clockwise and the wooden stick hits the first block as it rotates. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0034.png,physicsiq/inputs/0034.png,physicsiq/conditions/condition_0030.pt
